date,close
2021-12-10,127.4197998046875
2021-12-13,129.08828735351562
2021-12-14,129.6252899169922
2021-12-15,129.1937713623047
2021-12-16,133.20204162597656
2021-12-17,130.80474853515625
2021-12-20,129.4910430908203
2021-12-21,126.47049713134766
2021-12-22,127.66912841796875
2021-12-23,127.52529907226562
2021-12-27,128.34994506835938
2021-12-28,129.64447021484375
2021-12-29,129.54859924316406
2021-12-30,129.77871704101562
2021-12-31,130.239013671875
2022-01-03,131.17872619628906
2022-01-04,132.87600708007812
2022-01-05,135.21572875976562
2022-01-06,135.55133056640625
2022-01-07,137.45957946777344
2022-01-10,137.3924560546875
2022-01-11,136.27053833007812
2022-01-12,135.0431365966797
2022-01-13,137.12396240234375
2022-01-14,139.18560791015625
2022-01-18,139.37742614746094
2022-01-19,137.50753784179688
2022-01-20,135.3404083251953
2022-01-21,137.3349151611328
2022-01-24,136.1842498779297
2022-01-25,133.671875
2022-01-26,131.7349090576172
2022-01-27,133.27874755859375
2022-01-28,134.74588012695312
2022-01-31,134.80340576171875
2022-02-01,132.80886840820312
2022-02-02,133.84449768066406
2022-02-03,134.61163330078125
2022-02-04,131.245849609375
2022-02-07,131.46640014648438
2022-02-08,130.8814697265625
2022-02-09,130.9390106201172
2022-02-10,129.03616333007812
2022-02-11,132.02081298828125
2022-02-14,132.7452392578125
2022-02-15,131.45091247558594
2022-02-16,131.09353637695312
2022-02-17,133.61459350585938
2022-02-18,134.2520751953125
2022-02-22,133.91400146484375
2022-02-23,132.2333221435547
2022-02-24,129.21002197265625
2022-02-25,132.59072875976562
2022-02-28,130.15660095214844
2022-03-01,122.01396179199219
2022-03-02,126.24466705322266
2022-03-03,128.8719482421875
2022-03-04,129.2196807861328
2022-03-07,131.19015502929688
2022-03-08,127.39411163330078
2022-03-09,124.9310302734375
2022-03-10,124.26454162597656
2022-03-11,124.44806671142578
2022-03-14,124.53498840332031
2022-03-15,124.89238739013672
2022-03-16,124.9310302734375
2022-03-17,125.162841796875
2022-03-18,123.70433044433594
2022-03-21,125.73272705078125
2022-03-22,125.8582992553711
2022-03-23,125.74239349365234
2022-03-24,126.91114807128906
2022-03-25,129.1327362060547
2022-03-28,129.3742218017578
2022-03-29,130.8134307861328
2022-03-30,130.2821807861328
2022-03-31,130.7941131591797
2022-04-01,132.82252502441406
2022-04-04,130.05035400390625
2022-04-05,133.07366943359375
2022-04-06,132.54241943359375
2022-04-07,132.65829467773438
2022-04-08,134.06854248046875
2022-04-11,134.6770782470703
2022-04-12,134.6577606201172
2022-04-13,134.33900451660156
2022-04-14,134.92822265625
2022-04-18,134.15548706054688
2022-04-19,137.46856689453125
2022-04-20,138.74356079101562
2022-04-21,138.76287841796875
2022-04-22,137.3913116455078
2022-04-25,137.36231994628906
2022-04-26,134.85093688964844
2022-04-27,134.87026977539062
2022-04-28,136.2225341796875
2022-04-29,132.2622833251953
2022-05-02,130.33047485351562
2022-05-03,131.83731079101562
2022-05-04,134.3100128173828
2022-05-05,132.9094696044922
2022-05-06,136.03900146484375
2022-05-09,140.0668487548828
2022-05-10,137.64242553710938
2022-05-11,139.50662231445312
2022-05-12,140.7418212890625
2022-05-13,140.2749786376953
2022-05-16,140.32359313964844
2022-05-17,139.4774627685547
2022-05-18,124.84015655517578
2022-05-19,122.89500427246094
2022-05-20,121.87378692626953
2022-05-23,119.35482025146484
2022-05-24,121.95159912109375
2022-05-25,123.74114990234375
2022-05-26,122.2044677734375
2022-05-27,122.10720825195312
2022-05-31,121.9321517944336
2022-06-01,121.13462829589844
2022-06-02,119.6660385131836
2022-06-03,119.4034423828125
2022-06-06,119.8800048828125
2022-06-07,126.73668670654297
2022-06-08,123.94538879394531
2022-06-09,123.76058959960938
2022-06-10,124.88878631591797
2022-06-13,123.8092269897461
2022-06-14,121.92242431640625
2022-06-15,121.73763275146484
2022-06-16,120.0356216430664
2022-06-17,118.8685302734375
2022-06-21,120.97901916503906
2022-06-22,120.40519714355469
2022-06-23,122.48651885986328
2022-06-24,125.34590911865234
2022-06-27,125.03466796875
2022-06-28,123.72168731689453
2022-06-29,127.1159896850586
2022-06-30,124.49974060058594
2022-07-01,127.5925521850586
2022-07-05,127.87459564208984
2022-07-06,128.46788024902344
2022-07-07,129.2556610107422
2022-07-08,128.3317108154297
2022-07-11,129.3917999267578
2022-07-12,129.45989990234375
2022-07-13,130.94793701171875
2022-07-14,129.14866638183594
2022-07-15,128.17608642578125
2022-07-18,126.98956298828125
2022-07-19,127.58280181884766
2022-07-20,125.88079833984375
2022-07-21,125.2097396850586
2022-07-22,126.61997985839844
2022-07-25,126.92147064208984
2022-07-26,126.97010803222656
2022-07-27,125.88079833984375
2022-07-28,127.40777587890625
2022-07-29,128.69158935546875
2022-08-01,130.37413024902344
2022-08-02,130.28660583496094
2022-08-03,130.5394744873047
2022-08-04,129.45989990234375
2022-08-05,129.4307403564453
2022-08-08,129.50852966308594
2022-08-09,130.54917907714844
2022-08-10,130.40328979492188
2022-08-11,130.01129150390625
2022-08-12,131.1187286376953
2022-08-15,133.17678833007812
2022-08-16,134.7840576171875
2022-08-17,136.5971221923828
2022-08-18,136.538330078125
2022-08-19,136.97933959960938
2022-08-22,134.99966430664062
2022-08-23,139.50782775878906
2022-08-24,141.25228881835938
2022-08-25,140.77206420898438
2022-08-26,138.7629852294922
2022-08-29,139.16481018066406
2022-08-30,137.99856567382812
2022-08-31,137.1949462890625
2022-09-01,139.15501403808594
2022-09-02,137.20472717285156
2022-09-06,135.86209106445312
2022-09-07,138.1063690185547
2022-09-08,135.87188720703125
2022-09-09,136.65591430664062
2022-09-12,138.57676696777344
2022-09-13,136.55792236328125
2022-09-14,136.26390075683594
2022-09-15,136.3717041015625
2022-09-16,136.1071014404297
2022-09-19,137.16554260253906
2022-09-20,136.4207000732422
2022-09-21,137.70455932617188
2022-09-22,139.19419860839844
2022-09-23,137.84176635742188
2022-09-26,136.73431396484375
2022-09-27,133.86282348632812
2022-09-28,136.40110778808594
2022-09-29,136.22470092773438
2022-09-30,134.66644287109375
2022-10-03,136.77352905273438
2022-10-04,139.2726287841797
2022-10-05,138.43959045410156
2022-10-06,135.3230743408203
2022-10-07,134.8428497314453
2022-10-10,138.5277862548828
2022-10-11,138.63558959960938
2022-10-12,138.1259765625
2022-10-13,139.49801635742188
2022-10-14,138.21417236328125
2022-10-17,137.17535400390625
2022-10-18,139.40980529785156
2022-10-19,140.18405151367188
2022-10-20,138.23377990722656
2022-10-21,139.9586181640625
2022-10-24,142.1833038330078
2022-10-25,143.08494567871094
2022-10-26,144.61378479003906
2022-10-27,145.72122192382812
2022-10-28,147.7205047607422
2022-10-31,147.6519012451172
2022-11-01,146.32884216308594
2022-11-02,146.27984619140625
2022-11-03,145.80943298339844
2022-11-04,146.3974609375
2022-11-07,146.28965759277344
2022-11-08,146.79925537109375
2022-11-09,145.67437744140625
2022-11-10,143.93768310546875
2022-11-11,140.7208709716797
2022-11-14,139.77359008789062
2022-11-15,138.61907958984375
2022-11-16,141.7273712158203
2022-11-17,142.6252899169922
2022-11-18,144.20411682128906
2022-11-21,146.14801025390625
2022-11-22,147.253173828125
2022-11-23,147.49000549316406
2022-11-25,149.25628662109375
2022-11-28,149.56219482421875
2022-11-29,149.51284790039062
2022-11-30,151.9698486328125
2022-12-01,151.90078735351562
2022-12-02,152.40402221679688
2022-12-05,151.979736328125
2022-12-06,151.51596069335938
2022-12-07,153.61773681640625
2022-12-08,153.4302520751953
2022-12-09,152.6309814453125
2022-12-12,153.91375732421875
2022-12-13,152.31521606445312
2022-12-14,152.1277313232422
2022-12-15,151.8218536376953
2022-12-16,153.2723846435547
2022-12-19,153.75588989257812
2022-12-20,153.2526397705078
2022-12-21,155.84780883789062
2022-12-22,156.44972229003906
2022-12-23,157.3279266357422
2022-12-27,157.76210021972656
2022-12-28,156.29183959960938
2022-12-29,156.4595947265625
2022-12-30,156.3609161376953
2023-01-03,156.88388061523438
2023-01-04,156.09449768066406
2023-01-05,157.27859497070312
2023-01-06,160.43618774414062
2023-01-09,158.20614624023438
2023-01-10,156.9134979248047
2023-01-11,155.78860473632812
2023-01-12,153.2921142578125
2023-01-13,152.38429260253906
2023-01-17,153.4105224609375
2023-01-18,148.19058227539062
2023-01-19,148.0721893310547
2023-01-20,146.95713806152344
2023-01-23,145.74343872070312
2023-01-24,147.61827087402344
2023-01-25,148.14125061035156
2023-01-26,148.0919189453125
2023-01-27,148.03271484375
2023-01-30,149.59178161621094
2023-01-31,150.77589416503906
2023-02-01,150.0654296875
2023-02-02,147.86497497558594
2023-02-03,147.98336791992188
2023-02-06,149.6213836669922
2023-02-07,148.0129852294922
2023-02-08,146.9176788330078
2023-02-09,145.13922119140625
2023-02-10,147.97085571289062
2023-02-13,148.4875030517578
2023-02-14,146.093017578125
2023-02-15,145.76516723632812
2023-02-16,146.27186584472656
2023-02-17,148.97434997558594
2023-02-21,149.03396606445312
2023-02-22,148.27886962890625
2023-02-23,148.27886962890625
2023-02-24,147.6429901123047
2023-02-27,147.10646057128906
2023-02-28,146.93756103515625
2023-03-01,144.31455993652344
2023-03-02,147.63304138183594
2023-03-03,149.8288116455078
2023-03-06,149.4910125732422
2023-03-07,148.90480041503906
2023-03-08,149.52081298828125
2023-03-09,147.42440795898438
2023-03-10,146.92762756347656
2023-03-13,148.94454956054688
2023-03-14,150.58392333984375
2023-03-15,152.5611114501953
2023-03-16,152.81942749023438
2023-03-17,150.90187072753906
2023-03-20,153.4652557373047
2023-03-21,153.11749267578125
2023-03-22,150.9912872314453
2023-03-23,150.116943359375
2023-03-24,153.6937713623047
2023-03-27,155.283447265625
2023-03-28,155.45236206054688
2023-03-29,156.5552215576172
2023-03-30,156.52540588378906
2023-03-31,156.3564910888672
2023-04-03,156.624755859375
2023-04-04,154.73699951171875
2023-04-05,156.27700805664062
2023-04-06,155.5020294189453
2023-04-10,154.75686645507812
2023-04-11,154.64756774902344
2023-04-12,153.3162078857422
2023-04-13,152.79954528808594
2023-04-14,151.39865112304688
2023-04-17,152.39219665527344
2023-04-18,151.6172332763672
2023-04-19,151.1899871826172
2023-04-20,150.83230590820312
2023-04-21,150.2659912109375
2023-04-24,150.69320678710938
2023-04-25,153.34600830078125
2023-04-26,151.9550323486328
2023-04-27,152.84922790527344
2023-04-28,153.4155731201172
2023-05-01,156.02862548828125
2023-05-02,157.68788146972656
2023-05-03,156.07830810546875
2023-05-04,156.4061737060547
2023-05-05,157.18115234375
2023-05-08,156.09817504882812
2023-05-09,156.24720764160156
2023-05-10,157.36000061035156
2023-05-11,157.38999938964844
2023-05-12,158.14999389648438
2023-05-15,155.50999450683594
2023-05-16,154.91000366210938
2023-05-17,154.7100067138672
2023-05-18,151.8800048828125
2023-05-19,151.88999938964844
2023-05-22,149.6699981689453
2023-05-23,149.39999389648438
2023-05-24,148.5399932861328
2023-05-25,147.1199951171875
2023-05-26,146.55999755859375
2023-05-30,145.30999755859375
2023-05-31,146.58999633789062
2023-06-01,144.89999389648438
2023-06-02,148.97999572753906
